imdb_score,budget,content_rating,director_name,director_facebook_likes,actor_3_facebook_likes,actor_3_name,actor_2_facebook_likes,actor_2_name,actor_1_facebook_likes,actor_1_name,cast_total_facebook_likes,genres
7.0,80000000.0,3,1949,0.0,577.0,5793,653.0,913,2000.0,4632,4286,19
3.3,100000000.0,1,1268,26.0,566.0,3920,825.0,47,827.0,2667,3144,14
6.0,100000000.0,1,53,420.0,467.0,2733,3000.0,561,12000.0,3589,16235,14
7.1,140000000.0,3,1424,63.0,720.0,3526,770.0,2462,23000.0,1510,26940,0
5.4,100000000.0,1,119,52.0,526.0,3999,735.0,5615,8000.0,1728,10552,11
6.1,90000000.0,1,472,385.0,11000.0,2794,13000.0,365,26000.0,1810,52610,10
5.3,105000000.0,1,104,19.0,848.0,4061,897.0,5638,1000.0,6163,3962,14
2.2,84000000.0,3,147,6.0,227.0,1286,294.0,4592,490.0,347,1195,5
7.0,100000000.0,1,1797,2000.0,571.0,25,911.0,1124,26000.0,2964,28328,13
3.8,100000000.0,1,1207,31.0,683.0,2440,695.0,2461,3000.0,4966,6161,14
6.9,100000000.0,0,764,521.0,95.0,1005,537.0,4586,13000.0,2068,13761,6
7.2,99000000.0,2,1782,20.0,36.0,5003,42.0,4570,144.0,4315,309,11
7.3,10000000.0,3,1996,342.0,393.0,1014,508.0,1718,623.0,5834,1722,13
6.3,98000000.0,1,676,208.0,591.0,3697,3000.0,2759,12000.0,3589,15972,11
7.5,100000000.0,0,1253,17000.0,1000.0,1235,14000.0,3260,29000.0,5780,47657,1
7.6,94000000.0,0,313,611.0,28.0,933,196.0,721,23000.0,4913,23240,2
6.8,100000000.0,3,378,9.0,970.0,6231,11000.0,3071,12000.0,247,25590,5
5.2,90000000.0,1,87,0.0,465.0,4075,2000.0,2493,11000.0,1898,13748,10
7.7,92000000.0,0,1032,0.0,557.0,137,820.0,3148,2000.0,2758,4270,6
6.2,95000000.0,0,1573,116.0,329.0,102,331.0,2984,8000.0,1728,9271,5
7.7,93000000.0,1,1611,0.0,10000.0,271,13000.0,5764,14000.0,2024,39319,0
4.3,100000000.0,0,1577,127.0,722.0,5769,740.0,2391,962.0,5762,4555,2
6.9,95000000.0,3,1764,10.0,442.0,5195,919.0,4604,2000.0,6023,3372,11
6.6,95000000.0,3,1782,20.0,916.0,728,1000.0,4509,22000.0,1838,25354,11
7.0,95000000.0,3,1521,0.0,502.0,377,520.0,130,2000.0,3242,4671,18
6.7,65000000.0,1,1934,0.0,310.0,4789,560.0,2603,873.0,5346,2370,13
8.2,94000000.0,2,1661,475.0,799.0,2709,939.0,4163,1000.0,4092,5641,11
8.9,94000000.0,1,1934,0.0,416.0,2265,857.0,1464,5000.0,855,6434,14
8.7,94000000.0,1,1934,0.0,857.0,1464,5000.0,855,16000.0,3864,23052,11
5.5,95000000.0,1,83,44.0,766.0,3216,3000.0,5104,12000.0,247,17098,19
5.7,115000000.0,1,801,165.0,240.0,885,509.0,199,11000.0,2059,12150,14
6.3,100000000.0,1,1627,0.0,968.0,3803,11000.0,3865,40000.0,1619,54031,13
5.9,93000000.0,1,959,394.0,527.0,95,595.0,1406,693.0,4737,2574,0
7.6,93000000.0,1,803,81.0,779.0,5281,1000.0,4345,11000.0,5542,13118,13
6.6,90000000.0,3,1646,70.0,330.0,4108,419.0,6049,770.0,2462,1614,11
5.3,92000000.0,0,1387,212.0,476.0,3308,787.0,2313,13000.0,5764,15481,14
6.0,107000000.0,1,1221,102.0,877.0,521,973.0,1225,2000.0,5493,5780,13
8.0,92000000.0,3,1399,663.0,55.0,2861,723.0,840,1000.0,424,1901,18
5.6,98000000.0,1,564,212.0,810.0,1237,903.0,2124,1000.0,3871,3611,11
5.9,95000000.0,3,785,0.0,1000.0,3284,3000.0,4966,8000.0,1640,14024,11
7.3,90000000.0,1,1731,188.0,602.0,813,826.0,1194,10000.0,3737,12998,18
7.9,90000000.0,2,1448,487.0,967.0,4753,1000.0,4134,15000.0,5520,21275,3
6.8,100000000.0,1,755,12000.0,1000.0,4380,3000.0,4966,18000.0,3154,25780,14
6.6,90000000.0,1,53,420.0,141.0,756,165.0,2823,191.0,6011,664,5
6.6,100000000.0,1,1182,0.0,568.0,274,627.0,2537,11000.0,2794,12890,13
7.0,100000000.0,3,1041,97.0,56.0,1622,526.0,3999,622.0,4664,1227,5
7.0,90000000.0,3,894,107.0,117.0,1226,256.0,3315,835.0,2669,1258,18
7.3,90000000.0,3,1728,0.0,423.0,3804,806.0,5718,3000.0,1697,5095,11
5.5,92000000.0,1,1198,368.0,466.0,3097,1000.0,2602,13000.0,5068,15419,5
8.5,90000000.0,0,1253,17000.0,1000.0,6163,13000.0,2068,29000.0,5780,45648,13
7.5,90000000.0,2,6,7.0,484.0,3124,500.0,2483,2000.0,414,4478,16
7.0,92000000.0,0,1728,0.0,918.0,5177,1000.0,3284,21000.0,2413,23484,5
7.8,90000000.0,0,653,21000.0,585.0,515,1000.0,1807,18000.0,4506,20388,13
7.6,90000000.0,0,575,323.0,489.0,86,559.0,3965,13000.0,5764,14274,14
7.6,90000000.0,1,1324,0.0,727.0,6052,979.0,3316,21000.0,2413,23996,1
6.8,120000000.0,3,75,21.0,503.0,3043,802.0,406,12000.0,1961,15237,19
5.0,90000000.0,3,79,12.0,1000.0,4836,1000.0,1117,35000.0,5283,38450,19
7.1,75000000.0,1,1687,0.0,919.0,5441,1000.0,1385,10000.0,849,14165,6
5.5,90000000.0,1,1878,221.0,503.0,922,600.0,5883,11000.0,5430,13446,14
5.6,88000000.0,1,785,0.0,1000.0,4509,11000.0,5430,22000.0,1838,35367,3
7.1,100000000.0,1,1088,14000.0,681.0,2341,882.0,5841,3000.0,6103,6217,0
4.9,90000000.0,3,829,50.0,441.0,3899,569.0,3740,691.0,3435,2622,18
7.4,90000000.0,3,1182,0.0,135.0,4083,1000.0,1748,11000.0,535,12289,12
5.7,95000000.0,0,1290,719.0,423.0,3804,624.0,5854,833.0,2590,2356,10
6.4,80000000.0,1,141,521.0,249.0,2681,249.0,4242,591.0,2877,2100,10
5.9,90000000.0,3,1987,87.0,918.0,5177,956.0,4513,8000.0,1640,10882,11
5.5,95000000.0,1,461,101.0,3000.0,5104,11000.0,2059,18000.0,3885,33154,14
6.9,90000000.0,1,1721,209.0,886.0,4016,11000.0,3865,11000.0,5391,23031,12
6.2,68000000.0,1,1003,176.0,84.0,4372,117.0,2997,192.0,2291,475,0
7.0,92000000.0,0,755,12000.0,307.0,6090,577.0,6082,11000.0,4327,12499,14
5.6,90000000.0,3,1077,0.0,281.0,4721,933.0,4104,3000.0,5545,4902,0
7.0,90000000.0,2,894,107.0,350.0,2401,560.0,5765,11000.0,5107,12071,18
6.8,100000000.0,3,785,0.0,957.0,1179,1000.0,1378,49000.0,3356,55254,5
5.4,90000000.0,1,1002,81.0,612.0,1834,643.0,5938,3000.0,5545,5062,10
6.1,86000000.0,0,777,79.0,2000.0,1310,11000.0,4327,11000.0,2794,26088,14
6.7,100000000.0,1,549,0.0,123.0,965,602.0,4521,14000.0,3260,15149,13
4.3,120000000.0,1,1179,128.0,78.0,1133,360.0,4954,596.0,5796,1261,0
6.9,20000000.0,0,1755,468.0,183.0,2238,691.0,1915,919.0,3733,2024,11
8.0,88000000.0,1,1797,2000.0,537.0,3962,655.0,2168,680.0,5199,2523,13
4.4,90000000.0,3,1614,96.0,554.0,5702,886.0,3155,887.0,4556,2728,19
7.3,87000000.0,1,1901,378.0,599.0,1783,947.0,2511,12000.0,247,13808,20
6.3,92000000.0,1,461,101.0,848.0,3948,946.0,2040,22000.0,5040,26239,11
6.7,38000000.0,1,1886,357.0,4000.0,5242,14000.0,3822,23000.0,5809,45327,14
7.7,90000000.0,1,1182,0.0,272.0,608,410.0,6204,15000.0,5520,15838,2
6.5,100000000.0,3,334,750.0,971.0,2557,20000.0,5526,49000.0,3356,70996,18
7.8,75000000.0,1,764,521.0,129.0,792,805.0,2414,13000.0,2068,14161,12
6.4,85000000.0,0,1108,249.0,936.0,2609,10000.0,271,11000.0,2794,23603,14
7.8,85000000.0,1,1690,0.0,471.0,332,1000.0,6157,11000.0,4327,13028,10
5.8,75000000.0,1,1098,545.0,5000.0,855,8000.0,1640,14000.0,2024,27694,11
7.1,85000000.0,3,409,266.0,11000.0,1898,11000.0,5430,12000.0,2567,37142,3
7.1,85000000.0,3,611,36.0,118.0,3849,142.0,6013,283.0,959,662,18
6.8,85000000.0,0,1932,79.0,820.0,3148,16000.0,1458,18000.0,3154,36237,1
4.8,85000000.0,2,611,36.0,439.0,3190,795.0,1381,2000.0,2758,4182,5
6.2,75000000.0,1,53,420.0,535.0,1404,906.0,2633,2000.0,2493,3768,5
6.9,85000000.0,1,815,278.0,213.0,5782,3000.0,561,14000.0,5118,17423,5
7.3,90000000.0,0,755,12000.0,619.0,4628,660.0,3193,10000.0,3737,11951,10
6.6,85000000.0,0,815,278.0,963.0,624,2000.0,2117,11000.0,702,15226,2
6.9,85000000.0,1,1690,0.0,11000.0,4327,13000.0,2068,14000.0,386,43499,10
6.2,85000000.0,3,1676,28.0,624.0,5711,650.0,1154,4000.0,4121,6081,18
6.7,85000000.0,1,1398,168.0,1000.0,5772,5000.0,3110,14000.0,5118,22226,0
7.6,68000000.0,0,1538,218.0,29.0,3000,35.0,4425,5000.0,2660,5103,6
6.7,85000000.0,1,1508,532.0,557.0,137,3000.0,4966,12000.0,3589,16930,14
6.2,70000000.0,1,575,323.0,330.0,4108,442.0,4148,670.0,3477,2407,19
7.3,85000000.0,1,1773,252.0,210.0,3582,691.0,1915,879.0,5712,2380,2
6.0,85000000.0,1,1039,681.0,159.0,620,227.0,2953,584.0,180,1235,1
7.1,100000000.0,3,757,6.0,561.0,1971,579.0,790,1000.0,1235,2707,19
7.1,90000000.0,1,902,102.0,551.0,915,11000.0,4327,12000.0,3465,23950,2
5.5,85000000.0,0,1740,99.0,172.0,4559,174.0,1523,672.0,5501,1460,13
5.6,85000000.0,3,1981,763.0,809.0,2442,886.0,3155,8000.0,1849,11454,13
7.5,60000000.0,1,144,1000.0,719.0,5816,1000.0,2629,10000.0,5437,12687,14
5.4,60000000.0,1,1453,36.0,106.0,2722,345.0,5402,894.0,5345,1439,14
4.3,65000000.0,1,1205,88.0,571.0,1399,592.0,3626,611.0,2631,2818,5
4.9,84000000.0,3,627,67.0,271.0,3320,2000.0,686,4000.0,2999,6355,5
7.1,35000000.0,0,1230,38.0,20.0,4391,107.0,1548,409.0,1147,578,14
6.4,70000000.0,1,913,153.0,233.0,14,1000.0,4511,11000.0,5430,12700,13
6.9,8000000.0,0,1238,0.0,602.0,5857,826.0,931,875.0,2258,2662,5
4.3,85000000.0,3,1357,62.0,615.0,3059,760.0,3506,975.0,4978,3326,14
6.1,85000000.0,1,1536,218.0,521.0,4355,4000.0,5802,17000.0,6250,21863,14
7.0,85000000.0,1,1037,0.0,160.0,4437,169.0,1845,3000.0,279,3632,7
7.7,65000000.0,0,653,21000.0,495.0,326,15000.0,472,21000.0,2413,36928,17
5.9,82000000.0,1,1500,55.0,956.0,2869,975.0,3371,3000.0,2015,5839,10
6.7,81000000.0,1,179,293.0,1000.0,4619,7000.0,5647,11000.0,3865,21276,5
6.5,80000000.0,0,439,13000.0,5000.0,1683,13000.0,365,26000.0,1810,46355,10
7.1,80000000.0,1,1077,0.0,898.0,3796,1000.0,2526,10000.0,849,12760,14
7.3,78000000.0,1,1901,378.0,575.0,3624,14000.0,834,34000.0,4254,49942,11
6.5,80000000.0,0,778,480.0,461.0,2402,670.0,56,14000.0,4099,16143,5
7.0,80000000.0,1,1485,13000.0,390.0,1057,811.0,3554,920.0,4988,2899,14
6.8,80000000.0,3,1496,12.0,925.0,2587,7000.0,5647,13000.0,5764,22813,3
7.2,80000000.0,3,730,255.0,443.0,3513,533.0,4862,1000.0,3218,3112,11
6.1,75000000.0,1,346,75.0,3000.0,2015,4000.0,4121,11000.0,3865,22750,2
6.7,84000000.0,1,1546,23.0,110.0,1983,12000.0,3465,13000.0,5764,25220,1
6.4,82000000.0,1,1205,88.0,421.0,4564,437.0,4519,11000.0,5430,13693,20
4.4,75000000.0,2,1748,31.0,733.0,3025,1000.0,4836,1000.0,391,4073,19
5.4,80000000.0,1,1878,221.0,11000.0,1898,11000.0,5430,12000.0,2567,39269,5
6.5,80000000.0,1,1205,88.0,11000.0,5107,12000.0,3589,13000.0,5068,44798,11
6.7,80000000.0,1,815,278.0,343.0,980,4000.0,4121,18000.0,3300,22679,5
8.1,80000000.0,0,1253,17000.0,163.0,2382,223.0,1059,29000.0,5780,29585,12
5.6,80000000.0,1,1975,91.0,982.0,5271,3000.0,2015,4000.0,4121,9913,2
6.3,75000000.0,3,1225,77.0,208.0,27,311.0,611,1000.0,1235,1804,11
7.3,80000000.0,0,1081,610.0,805.0,2414,1000.0,405,12000.0,3085,17087,10
6.1,80000000.0,3,1662,163.0,495.0,3454,869.0,2319,11000.0,5430,12831,19
7.7,80000000.0,0,842,0.0,818.0,2074,1000.0,5202,15000.0,5520,16828,1
6.4,80000000.0,1,1878,221.0,503.0,922,3000.0,5463,11000.0,5430,16325,5
6.8,75000000.0,0,801,165.0,744.0,3955,878.0,4165,12000.0,2567,15362,1
6.6,80000000.0,1,942,154.0,915.0,5110,982.0,5791,3000.0,4966,5637,14
7.2,79000000.0,0,1156,333.0,16000.0,3352,20000.0,3925,22000.0,5040,61110,2
6.9,80000000.0,0,455,117.0,10000.0,271,15000.0,5955,18000.0,3154,44797,11
5.2,80000000.0,3,1640,10.0,159.0,3330,570.0,3704,49000.0,3356,50005,18
4.9,80000000.0,1,461,101.0,913.0,5954,960.0,3140,14000.0,3260,17786,12
6.3,80000000.0,3,51,30.0,366.0,1217,967.0,4753,13000.0,5068,15001,20
5.6,65000000.0,3,1706,189.0,38.0,3914,177.0,5691,1000.0,1062,1267,11
5.5,80000000.0,1,118,301.0,71.0,4140,4000.0,4609,18000.0,3300,22194,13
6.7,75000000.0,0,347,503.0,67.0,2314,137.0,5801,8000.0,1849,8355,10
7.6,68000000.0,0,1121,452.0,697.0,3886,8000.0,1640,11000.0,4327,20411,6
5.7,70000000.0,1,600,425.0,397.0,2853,643.0,5938,11000.0,2794,12729,14
4.6,80000000.0,3,656,40.0,375.0,630,642.0,4468,3000.0,2804,4394,11
7.0,80000000.0,2,1926,21.0,495.0,5978,503.0,3584,13000.0,2068,14261,3
5.2,80000000.0,3,913,153.0,269.0,79,1000.0,4546,3000.0,4966,5392,2
5.1,80000000.0,1,1830,81.0,427.0,5111,882.0,5841,10000.0,271,12186,0
6.6,80000000.0,0,1052,438.0,502.0,5551,1000.0,3875,18000.0,3154,20056,10
6.7,80000000.0,3,409,266.0,859.0,4246,11000.0,5430,12000.0,2567,26839,18
7.3,80000000.0,2,631,11.0,62.0,2412,243.0,189,340.0,4710,814,18
5.9,80000000.0,1,1271,25.0,102.0,2540,639.0,4703,891.0,641,1919,14
5.6,90000000.0,3,1207,31.0,372.0,2281,496.0,5133,9000.0,3199,10731,18
6.5,80000000.0,0,1560,57.0,820.0,3148,3000.0,5545,20000.0,5526,25942,14
5.9,75000000.0,3,1593,258.0,163.0,2846,277.0,4800,2000.0,618,2864,9
7.0,85000000.0,1,857,25.0,129.0,1947,448.0,1644,49000.0,3356,49631,19
5.3,80000000.0,1,557,65.0,658.0,4699,11000.0,1898,11000.0,5430,25190,19
5.9,88000000.0,1,309,0.0,871.0,1379,13000.0,438,13000.0,2068,27114,11
6.3,70000000.0,1,1485,13000.0,733.0,1609,770.0,2462,20000.0,3925,22590,0
6.3,80000000.0,1,1255,84.0,1000.0,689,1000.0,253,13000.0,5764,18132,0
7.3,80000000.0,1,1610,79.0,183.0,3160,274.0,6254,981.0,5716,1825,17
5.8,80000000.0,1,1886,357.0,366.0,1841,10000.0,5232,13000.0,365,25126,14
5.2,80000000.0,3,267,43.0,210.0,2532,396.0,3175,882.0,2005,1971,11
2.4,44000000.0,1,792,64.0,41.0,3196,117.0,2997,743.0,2600,971,11
5.7,80000000.0,3,586,287.0,695.0,5024,739.0,3453,3000.0,2759,5593,18
5.8,80000000.0,1,1773,252.0,30.0,966,48.0,3093,529.0,6059,619,2
5.6,80000000.0,1,347,503.0,982.0,5791,18000.0,3885,23000.0,5809,43887,14
6.0,80000000.0,0,1906,0.0,582.0,1645,674.0,4280,766.0,3216,4346,0
5.8,80000000.0,2,334,750.0,231.0,5338,971.0,2557,1000.0,2102,2521,5
6.0,90000000.0,1,1461,42.0,612.0,5839,788.0,3337,14000.0,3822,16922,19
5.7,70000000.0,1,1688,14.0,0.0,3156,0.0,488,2.0,938,2,0
6.0,86000000.0,3,1611,0.0,14.0,2818,80.0,44,563.0,3790,683,3
7.8,40000000.0,2,689,63.0,7.0,565,63.0,5190,67.0,2192,152,13
4.2,52000000.0,1,1754,0.0,212.0,5908,307.0,6090,1000.0,4345,1890,14
5.6,80000000.0,1,1098,545.0,74.0,4178,172.0,1964,795.0,3373,1099,2
4.4,8000000.0,3,1487,0.0,20.0,2325,94.0,2754,163.0,1731,370,18
8.2,58000000.0,1,1797,2000.0,535.0,1404,592.0,1962,1000.0,2102,2827,13
8.5,45000000.0,2,1676,28.0,847.0,2398,886.0,3155,2000.0,2493,6458,13
5.8,79000000.0,3,1357,62.0,722.0,5769,12000.0,3589,14000.0,834,27842,11
6.5,78000000.0,3,392,18.0,18.0,250,161.0,4645,622.0,4664,848,0
7.2,78000000.0,0,53,420.0,876.0,173,12000.0,3465,22000.0,5040,35867,10
6.7,100000000.0,1,959,394.0,1000.0,4597,10000.0,5232,24000.0,466,36925,11
3.4,79000000.0,3,1878,221.0,553.0,3321,11000.0,5430,14000.0,386,27405,5
5.9,76000000.0,1,529,309.0,771.0,5136,787.0,2313,23000.0,5809,25296,1
7.8,81200000.0,3,1744,54.0,6000.0,4612,11000.0,5542,12000.0,247,30230,19
5.9,80000000.0,1,1348,101.0,327.0,2962,422.0,1760,1000.0,1062,2323,10
4.1,76000000.0,3,1605,5.0,924.0,3459,1000.0,5473,22000.0,1547,28050,5
6.8,75000000.0,3,1107,11.0,745.0,2543,904.0,2821,1000.0,3284,4782,3
5.8,78000000.0,1,924,45.0,845.0,925,872.0,5116,1000.0,3020,4714,19
7.5,76000000.0,3,587,275.0,1000.0,3284,2000.0,3905,7000.0,5647,11905,5
6.9,75000000.0,1,1643,776.0,933.0,442,2000.0,2270,10000.0,3737,16785,11
6.5,73000000.0,1,1088,14000.0,227.0,883,506.0,285,610.0,5557,1635,11
6.9,75000000.0,3,927,35.0,179.0,1634,436.0,2460,851.0,4963,1777,5
7.9,76000000.0,0,601,0.0,18.0,3953,430.0,5418,16000.0,3352,16479,13
7.4,75000000.0,1,1687,0.0,505.0,184,764.0,1815,20000.0,5526,21397,0
6.7,75000000.0,0,624,335.0,988.0,4079,11000.0,3865,11000.0,2059,25763,19
7.4,75000000.0,0,1441,0.0,904.0,768,2000.0,2844,12000.0,3085,15999,10
6.9,80000000.0,3,894,107.0,241.0,62,590.0,2453,835.0,2669,1815,11
6.8,75000000.0,1,1205,88.0,328.0,3958,427.0,2137,11000.0,5430,12952,5
6.7,75000000.0,3,1662,163.0,260.0,4683,339.0,4058,719.0,3487,1673,4
5.1,50000000.0,0,564,212.0,394.0,5131,422.0,4843,613.0,716,1970,12
4.1,75000000.0,3,652,16.0,692.0,4262,710.0,2791,2000.0,2493,5320,18
7.3,75000000.0,1,1227,255.0,963.0,4361,988.0,4079,11000.0,3865,13312,10
6.0,80000000.0,1,1878,221.0,4000.0,3757,11000.0,5430,12000.0,2567,28497,5
7.3,60000000.0,1,1088,14000.0,232.0,5047,466.0,1884,15000.0,5520,16199,13
5.4,35000000.0,3,1987,87.0,446.0,1231,576.0,1580,3000.0,5545,5174,5
5.9,75000000.0,1,1593,258.0,748.0,209,826.0,4147,867.0,311,3424,14
7.1,75000000.0,0,250,0.0,15000.0,5058,15000.0,5520,22000.0,5040,60646,17
6.0,75000000.0,3,1764,10.0,11000.0,2059,17000.0,5621,22000.0,1547,63165,5
6.5,70000000.0,1,672,386.0,525.0,1274,549.0,5139,912.0,147,2856,13
5.7,53000000.0,1,991,473.0,680.0,5784,1000.0,61,12000.0,3589,15889,5
7.6,70000000.0,0,1088,14000.0,412.0,845,486.0,2661,745.0,3173,2529,17
6.6,70000000.0,0,1423,845.0,787.0,2313,1000.0,1748,13000.0,5764,16580,6
5.4,75000000.0,1,790,126.0,925.0,2587,1000.0,4619,19000.0,4713,25206,5
7.3,75000000.0,1,1324,0.0,104.0,1638,509.0,1055,15000.0,2885,15735,11
6.5,80000000.0,1,1873,274.0,138.0,3014,964.0,6131,11000.0,5430,12522,5
6.6,75000000.0,3,1169,27.0,925.0,2587,970.0,6231,12000.0,2567,17299,12
6.6,80000000.0,1,1757,272.0,193.0,5767,450.0,3744,13000.0,5764,13934,2
5.9,55000000.0,1,1832,109.0,249.0,3045,303.0,1145,919.0,3888,1695,11
6.7,75000000.0,1,1362,72.0,99.0,4602,103.0,4821,582.0,5455,804,17
6.1,75000000.0,0,1981,763.0,222.0,1803,1000.0,6182,15000.0,2885,16691,13
6.6,52000000.0,0,1341,17.0,759.0,5781,13000.0,5764,87000.0,979,103354,12
6.6,75000000.0,3,1511,383.0,886.0,3155,1000.0,5473,13000.0,2068,15857,18
5.3,75000000.0,1,1138,41.0,541.0,331,982.0,5716,11000.0,2794,14028,5
6.0,75000000.0,0,1098,545.0,533.0,4862,722.0,4925,933.0,4104,2542,13
4.7,75000000.0,1,737,253.0,637.0,6123,889.0,5686,3000.0,2759,5580,5
6.1,45000000.0,1,1387,212.0,568.0,274,845.0,925,2000.0,5493,4397,11
7.2,75000000.0,1,1202,0.0,963.0,4361,13000.0,5764,18000.0,4506,33645,13
6.4,74000000.0,3,489,22.0,1000.0,3284,4000.0,4609,7000.0,5647,13616,0
6.1,82000000.0,1,1949,0.0,826.0,4147,2000.0,4632,4000.0,4609,7067,19
5.9,69000000.0,0,1077,0.0,697.0,6200,854.0,1149,12000.0,3085,15269,12
6.0,75000000.0,1,1757,272.0,215.0,4368,270.0,4112,548.0,5569,1044,0
6.3,73000000.0,3,253,6.0,415.0,4317,1000.0,4509,22000.0,1838,24350,18
5.6,70000000.0,1,1362,72.0,715.0,1485,1000.0,6163,11000.0,535,13827,14
6.4,75000000.0,0,1761,0.0,130.0,2564,561.0,4724,11000.0,5430,11852,13
7.1,70000000.0,0,1508,532.0,461.0,5134,638.0,3170,3000.0,2031,5187,14
6.6,73000000.0,1,1209,285.0,989.0,5409,1000.0,4546,8000.0,1728,12410,14
4.6,72000000.0,3,234,41.0,574.0,5233,692.0,6066,1000.0,4590,3287,19
8.4,72000000.0,0,1716,0.0,403.0,6054,466.0,5064,906.0,3264,1976,13
7.1,70000000.0,0,842,0.0,210.0,5760,383.0,3303,15000.0,472,15850,6
7.4,75000000.0,1,1217,30.0,433.0,37,440.0,4882,745.0,2543,3086,11
6.9,72000000.0,3,1276,0.0,745.0,3572,826.0,931,940.0,2894,4310,13
4.5,72000000.0,1,564,212.0,462.0,4025,658.0,5314,13000.0,365,14780,20
7.1,59660000.0,3,1538,218.0,8.0,1069,17.0,3219,21.0,1656,55,11
6.5,60000000.0,1,1202,0.0,882.0,5841,2000.0,1036,3000.0,3091,7273,13
5.3,71500000.0,1,578,84.0,595.0,4354,1000.0,4590,1000.0,1378,4166,19
6.7,72000000.0,1,1202,0.0,242.0,3738,529.0,2583,710.0,2872,1675,10
7.2,150000000.0,3,856,80.0,48.0,539,309.0,3880,692.0,4262,1148,11
7.2,120000000.0,2,1448,487.0,769.0,1182,843.0,4371,1000.0,4134,4905,18
5.5,70000000.0,3,1582,0.0,995.0,5179,3000.0,5661,8000.0,1849,12790,5
5.8,70000000.0,1,1886,357.0,212.0,3079,223.0,5097,14000.0,3822,14790,11
6.0,74000000.0,3,100,5.0,726.0,3119,861.0,939,870.0,625,5217,19
6.6,80000000.0,0,1797,2000.0,808.0,268,848.0,4061,960.0,3140,3667,10
8.3,75000000.0,0,84,16000.0,11000.0,2329,11000.0,4327,13000.0,3296,36741,11
6.7,70000000.0,3,1088,14000.0,5000.0,2660,8000.0,1849,49000.0,3356,64259,19
6.0,100000000.0,1,53,420.0,467.0,2733,3000.0,561,12000.0,3589,16235,11
7.1,70000000.0,0,564,212.0,576.0,797,982.0,129,13000.0,5764,16595,10
6.0,80000000.0,1,388,69.0,1000.0,2602,1000.0,308,10000.0,2677,14486,10
6.9,68000000.0,0,244,488.0,509.0,199,834.0,6116,10000.0,849,11458,12
5.6,70000000.0,1,1202,0.0,559.0,3102,579.0,5415,3000.0,3091,5609,10
5.6,60000000.0,1,1098,545.0,727.0,4813,766.0,4764,886.0,4016,3222,0
4.5,75000000.0,3,578,84.0,1000.0,4836,1000.0,5891,1000.0,391,5227,18
7.1,75000000.0,0,238,130.0,841.0,159,973.0,1225,4000.0,4609,6181,17
6.5,70000000.0,0,1423,845.0,992.0,2612,11000.0,3865,18000.0,3885,31782,10
6.4,58000000.0,3,509,906.0,748.0,909,906.0,428,1000.0,3890,6207,14
5.8,70000000.0,1,945,473.0,464.0,2022,697.0,3886,833.0,1675,4001,0
8.0,70000000.0,1,1485,13000.0,883.0,3368,1000.0,3244,12000.0,2567,16138,11
6.2,70000000.0,0,250,0.0,184.0,3040,277.0,6040,443.0,1573,1439,2
7.2,66000000.0,1,1088,14000.0,979.0,3316,19000.0,1632,25000.0,2088,46726,13
6.1,70000000.0,1,321,0.0,559.0,3102,13000.0,2068,13000.0,5068,27674,13
7.6,69500000.0,1,261,0.0,638.0,3376,650.0,5417,2000.0,2844,4074,0
6.3,70000000.0,1,1460,0.0,17.0,1445,592.0,1962,903.0,2124,1579,13
6.3,70000000.0,1,1404,28.0,423.0,3693,692.0,1210,3000.0,887,5178,13
6.3,70000000.0,0,1904,380.0,774.0,334,13000.0,5764,18000.0,3154,32563,10
7.7,70000000.0,1,1190,905.0,271.0,313,588.0,583,15000.0,2885,16034,2
7.0,70000000.0,1,1538,218.0,400.0,1653,691.0,1915,11000.0,4327,12226,6
5.3,70000000.0,1,1797,2000.0,244.0,5935,1000.0,117,17000.0,1774,18510,5
5.6,70000000.0,1,947,541.0,384.0,2871,405.0,89,12000.0,3465,12993,11
5.2,60000000.0,0,1732,43.0,452.0,191,585.0,3552,12000.0,3589,13517,7
5.4,70000000.0,1,578,84.0,150.0,5667,229.0,3698,989.0,5409,1576,14
6.4,70000000.0,0,272,24.0,324.0,4618,327.0,3392,5000.0,3110,5861,14
5.9,75000000.0,1,1662,163.0,66.0,1512,217.0,4761,394.0,6197,712,2
6.3,60000000.0,0,113,40.0,407.0,5504,787.0,2313,13000.0,5764,15916,13
6.5,35000000.0,0,18,5.0,748.0,209,22000.0,1547,26000.0,1810,49608,10
3.0,70000000.0,0,575,323.0,390.0,1057,841.0,159,1000.0,2602,2763,14
3.6,70000000.0,0,254,8.0,298.0,5489,324.0,4618,349.0,3500,1846,14
5.8,70000000.0,0,348,13.0,695.0,2461,893.0,6141,11000.0,3865,13628,10
6.2,70000000.0,3,327,101.0,443.0,1573,509.0,623,2000.0,4495,3734,11
5.6,70000000.0,3,579,6.0,854.0,4842,1000.0,1378,2000.0,4774,6946,3
5.4,70000000.0,0,1512,0.0,301.0,1518,326.0,2943,26000.0,2964,28129,10
6.1,70000000.0,3,1338,14.0,582.0,5455,1000.0,678,11000.0,2059,12871,11
4.2,70000000.0,0,1734,105.0,246.0,585,729.0,5284,844.0,1096,1899,1
6.7,50000000.0,0,442,101.0,585.0,2436,1000.0,1201,13000.0,365,15708,1
4.2,70000000.0,1,564,212.0,182.0,1496,358.0,2062,576.0,1105,1520,11
6.4,68000000.0,1,367,31.0,497.0,2179,655.0,2168,11000.0,3865,12556,10
